category,project,path,number,version,filename
assets,Paper Styles,/artifact/org.webjars.bowergithub.polymerelements/paper-styles,96,3.0.1,jars/org.webjars.bowergithub.polymerelements__paper-styles___3.0.1.jar
assets,Iron Resizable Behavior,/artifact/org.webjars.bowergithub.polymerelements/iron-resizable-behavior,94,3.0.1,jars/org.webjars.bowergithub.polymerelements__iron-resizable-behavior___3.0.1.jar
assets,@polymer/polymer,/artifact/org.webjars.npm/polymer__polymer,93,3.4.1,jars/org.webjars.npm__polymer__polymer___3.4.1.jar
assets,Minimist,/artifact/org.webjars.npm/minimist,92,1.2.5,jars/org.webjars.npm__minimist___1.2.5.jar
assets,Rimraf,/artifact/org.webjars.npm/rimraf,88,3.0.2,jars/org.webjars.npm__rimraf___3.0.2.jar
assets,Underscore,/artifact/org.webjars.npm/underscore,88,1.12.0,jars/org.webjars.npm__underscore___1.12.0.jar
assets,Source Map,/artifact/org.webjars.npm/source-map,86,0.7.3,jars/org.webjars.npm__source-map___0.7.3.jar
assets,Angular,/artifact/org.webjars.bowergithub.angular/bower-angular,86,1.8.2,jars/org.webjars.bowergithub.angular__bower-angular___1.8.2.jar
assets,Paper Styles,/artifact/org.webjars.bower/github-com-polymerelements-paper-styles,86,2.0.0,jars/org.webjars.bower__github-com-polymerelements-paper-styles___2.0.0.jar
assets,Request,/artifact/org.webjars.npm/request,85,2.88.2,jars/org.webjars.npm__request___2.88.2.jar
assets,Vaadin Material Styles,/artifact/org.webjars.bowergithub.vaadin/vaadin-material-styles,85,1.3.2,jars/org.webjars.bowergithub.vaadin__vaadin-material-styles___1.3.2.jar
assets,@babel/helper Plugin Utilities,/artifact/org.webjars.npm/babel__helper-plugin-utils,84,7.10.4,jars/org.webjars.npm__babel__helper-plugin-utils___7.10.4.jar
assets,Iron Iconset SVG,/artifact/org.webjars.bowergithub.polymerelements/iron-iconset-svg,82,2.2.1,jars/org.webjars.bowergithub.polymerelements__iron-iconset-svg___2.2.1.jar
assets,Vue,/artifact/org.webjars.npm/vue,81,3.0.5,jars/org.webjars.npm__vue___3.0.5.jar
assets,Paper Icon Button,/artifact/org.webjars.bowergithub.polymerelements/paper-icon-button,79,3.0.2,jars/org.webjars.bowergithub.polymerelements__paper-icon-button___3.0.2.jar
assets,Xtend,/artifact/org.webjars.npm/xtend,78,4.0.2,jars/org.webjars.npm__xtend___4.0.2.jar
assets,Graceful FS,/artifact/org.webjars.npm/graceful-fs,77,4.2.6,jars/org.webjars.npm__graceful-fs___4.2.6.jar
assets,Bluebird,/artifact/org.webjars.npm/bluebird,76,3.7.2,jars/org.webjars.npm__bluebird___3.7.2.jar
assets,Iron Flex Layout,/artifact/org.webjars.bower/github-com-polymerelements-iron-flex-layout,75,2.0.1,jars/org.webjars.bower__github-com-polymerelements-iron-flex-layout___2.0.1.jar
assets,Paper Button,/artifact/org.webjars.bowergithub.polymerelements/paper-button,74,3.0.1,jars/org.webjars.bowergithub.polymerelements__paper-button___3.0.1.jar
assets,@types/node,/artifact/org.webjars.npm/types__node,74,14.14.20,jars/org.webjars.npm__types__node___14.14.20.jar
assets,React DOM,/artifact/org.webjars.npm/react-dom,73,17.0.1,jars/org.webjars.npm__react-dom___17.0.1.jar
assets,Safe Buffer,/artifact/org.webjars.npm/safe-buffer,73,5.2.1,jars/org.webjars.npm__safe-buffer___5.2.1.jar
assets,Polymer,/artifact/org.webjars.bower/polymer,71,2.4.0,jars/org.webjars.bower__polymer___2.4.0.jar
assets,Iron Icons,/artifact/org.webjars.bowergithub.polymerelements/iron-icons,70,3.0.1,jars/org.webjars.bowergithub.polymerelements__iron-icons___3.0.1.jar
assets,Paper Input,/artifact/org.webjars.bowergithub.polymerelements/paper-input,69,3.2.0,jars/org.webjars.bowergithub.polymerelements__paper-input___3.2.0.jar
assets,JQuery UI,/artifact/org.webjars/jquery-ui,68,1.12.1,jars/org.webjars__jquery-ui___1.12.1.jar
assets,WARNING,/artifact/org.webjars.npm/warning,67,4.0.3,jars/org.webjars.npm__warning___4.0.3.jar
assets,UUID,/artifact/org.webjars.npm/uuid,66,8.3.2,jars/org.webjars.npm__uuid___8.3.2.jar
assets,@types/react,/artifact/org.webjars.npm/types__react,64,17.0.1,jars/org.webjars.npm__types__react___17.0.1.jar
assets,RxJS,/artifact/org.webjars.npm/rxjs,64,6.6.3,jars/org.webjars.npm__rxjs___6.6.3.jar
assets,@turf/invariant,/artifact/org.webjars.npm/turf__invariant,63,6.3.0,jars/org.webjars.npm__turf__invariant___6.3.0.jar
assets,Minimatch,/artifact/org.webjars.npm/minimatch,60,3.0.4,jars/org.webjars.npm__minimatch___3.0.4.jar
assets,Invariant,/artifact/org.webjars.npm/invariant,58,2.2.4,jars/org.webjars.npm__invariant___2.2.4.jar
assets,Loader Utilities,/artifact/org.webjars.npm/loader-utils,57,2.0.0,jars/org.webjars.npm__loader-utils___2.0.0.jar
assets,Resolve,/artifact/org.webjars.npm/resolve,56,2.0.0-next.3,jars/org.webjars.npm__resolve___2.0.0-next.3.jar
assets,ES6 Promise,/artifact/org.webjars.npm/es6-promise,56,4.2.8,jars/org.webjars.npm__es6-promise___4.2.8.jar
assets,Yargs,/artifact/org.webjars.npm/yargs,55,17.0.0-candidate.2,jars/org.webjars.npm__yargs___17.0.0-candidate.2.jar
assets,RequireJS,/artifact/org.webjars/requirejs,55,2.3.6,jars/org.webjars__requirejs___2.3.6.jar
assets,@turf/meta,/artifact/org.webjars.npm/turf__meta,55,6.0.2,jars/org.webjars.npm__turf__meta___6.0.2.jar
assets,JS YAML,/artifact/org.webjars.npm/js-yaml,54,3.14.1,jars/org.webjars.npm__js-yaml___3.14.1.jar
assets,D3,/artifact/org.webjars.bower/d3,53,5.15.0,jars/org.webjars.bower__d3___5.15.0.jar
assets,FS Extra,/artifact/org.webjars.npm/fs-extra,51,9.1.0,jars/org.webjars.npm__fs-extra___9.1.0.jar
assets,MomentJS,/artifact/org.webjars/momentjs,50,2.29.1,jars/org.webjars__momentjs___2.29.1.jar
assets,Popper JS,/artifact/org.webjars.npm/popper.js,50,1.16.1,jars/org.webjars.npm__popper.js___1.16.1.jar
assets,Iron A11y Keys Behavior,/artifact/org.webjars.bowergithub.polymerelements/iron-a11y-keys-behavior,49,2.1.1,jars/org.webjars.bowergithub.polymerelements__iron-a11y-keys-behavior___2.1.1.jar
assets,Underscore,/artifact/org.webjars.bower/underscore,49,1.10.2,jars/org.webjars.bower__underscore___1.10.2.jar
assets,Lodash,/artifact/org.webjars.bower/lodash,48,4.17.20,jars/org.webjars.bower__lodash___4.17.20.jar
assets,Vaadin Text Field,/artifact/org.webjars.bowergithub.vaadin/vaadin-text-field,48,2.8.3,jars/org.webjars.bowergithub.vaadin__vaadin-text-field___2.8.3.jar
assets,JS,/artifact/org.webjars.npm/zone.js,47,0.10.2,jars/org.webjars.npm__zone.js___0.10.2.jar
assets,@polymer/iron Icon,/artifact/org.webjars.bower/github-com-polymerelements-iron-icon,47,2.1.0,jars/org.webjars.bower__github-com-polymerelements-iron-icon___2.1.0.jar
assets,Concat Stream,/artifact/org.webjars.npm/concat-stream,47,2.0.0,jars/org.webjars.npm__concat-stream___2.0.0.jar
assets,Webjars Locator Core,/artifact/org.webjars/webjars-locator-core,45,0.46,jars/org.webjars__webjars-locator-core___0.46.jar
assets,Paper Item,/artifact/org.webjars.bowergithub.polymerelements/paper-item,45,3.0.1,jars/org.webjars.bowergithub.polymerelements__paper-item___3.0.1.jar
assets,Fbjs,/artifact/org.webjars.npm/fbjs,45,1.0.0,jars/org.webjars.npm__fbjs___1.0.0.jar
assets,Font Awesome,/artifact/org.webjars.bower/font-awesome,44,4.7.0,jars/org.webjars.bower__font-awesome___4.7.0.jar
assets,Iron Resizable Behavior,/artifact/org.webjars.bower/github-com-polymerelements-iron-resizable-behavior,44,2.0.1,jars/org.webjars.bower__github-com-polymerelements-iron-resizable-behavior___2.0.1.jar
assets,Babel Types,/artifact/org.webjars.npm/babel-types,44,6.26.0,jars/org.webjars.npm__babel-types___6.26.0.jar
assets,Iron Meta,/artifact/org.webjars.bowergithub.polymerelements/iron-meta,44,2.1.1,jars/org.webjars.bowergithub.polymerelements__iron-meta___2.1.1.jar
assets,Vaadin License Checker,/artifact/org.webjars.bowergithub.vaadin/license-checker,44,2.1.2,jars/org.webjars.bowergithub.vaadin__license-checker___2.1.2.jar
assets,Iron A11y Keys Behavior,/artifact/org.webjars.bower/github-com-polymerelements-iron-a11y-keys-behavior,44,2.0.1,jars/org.webjars.bower__github-com-polymerelements-iron-a11y-keys-behavior___2.0.1.jar
assets,Colors,/artifact/org.webjars.npm/colors,43,1.4.0,jars/org.webjars.npm__colors___1.4.0.jar
assets,Vaadin Button,/artifact/org.webjars.bowergithub.vaadin/vaadin-button,43,2.4.0,jars/org.webjars.bowergithub.vaadin__vaadin-button___2.4.0.jar
assets,NaN,/artifact/org.webjars.npm/nan,43,2.14.0,jars/org.webjars.npm__nan___2.14.0.jar
assets,D3 Array,/artifact/org.webjars.npm/d3-array,43,2.11.0,jars/org.webjars.npm__d3-array___2.11.0.jar
assets,JQuery UI,/artifact/org.webjars.bower/jquery-ui,43,1.12.1,jars/org.webjars.bower__jquery-ui___1.12.1.jar
assets,Angular Sanitize,/artifact/org.webjars.bower/angular-sanitize,42,1.8.0,jars/org.webjars.bower__angular-sanitize___1.8.0.jar
assets,Vaadin Lumo Styles,/artifact/org.webjars.bower/github-com-vaadin-vaadin-lumo-styles,42,1.2.0,jars/org.webjars.bower__github-com-vaadin-vaadin-lumo-styles___1.2.0.jar
assets,D3,/artifact/org.webjars.npm/d3,42,6.5.0,jars/org.webjars.npm__d3___6.5.0.jar
assets,Bootstrap,/artifact/org.webjars.bowergithub.twbs/bootstrap,41,4.5.3,jars/org.webjars.bowergithub.twbs__bootstrap___4.5.3.jar
assets,@material/feature Targeting,/artifact/org.webjars.npm/material__feature-targeting,41,10.0.0,jars/org.webjars.npm__material__feature-targeting___10.0.0.jar
assets,@material/theme,/artifact/org.webjars.npm/material__theme,41,10.0.0,jars/org.webjars.npm__material__theme___10.0.0.jar
assets,Vaadin Themable Mixin,/artifact/org.webjars.bower/vaadin-themable-mixin,41,1.1.6,jars/org.webjars.bower__vaadin-themable-mixin___1.1.6.jar
assets,Angular Animate,/artifact/org.webjars.bower/angular-animate,40,1.8.0,jars/org.webjars.bower__angular-animate___1.8.0.jar
assets,Lodash Debounce,/artifact/org.webjars.npm/lodash.debounce,40,4.0.8,jars/org.webjars.npm__lodash.debounce___4.0.8.jar
assets,Moment,/artifact/org.webjars.bowergithub.moment/moment,40,2.29.1,jars/org.webjars.bowergithub.moment__moment___2.29.1.jar
assets,Backbone,/artifact/org.webjars.bower/backbone,39,1.4.0,jars/org.webjars.bower__backbone___1.4.0.jar
assets,Paper Styles,/artifact/org.webjars.bower/github-com-PolymerElements-paper-styles,39,2.1.0,jars/org.webjars.bower__github-com-PolymerElements-paper-styles___2.1.0.jar
assets,@angular/core,/artifact/org.webjars.npm/angular__core,39,6.1.9,jars/org.webjars.npm__angular__core___6.1.9.jar
assets,D3.js,/artifact/org.webjars/d3js,38,6.2.0,jars/org.webjars__d3js___6.2.0.jar
assets,WS,/artifact/org.webjars.npm/ws,38,7.4.1,jars/org.webjars.npm__ws___7.4.1.jar
assets,@material/base,/artifact/org.webjars.npm/material__base,38,10.0.0,jars/org.webjars.npm__material__base___10.0.0.jar
assets,KIND Of,/artifact/org.webjars.npm/kind-of,38,6.0.3,jars/org.webjars.npm__kind-of___6.0.3.jar
assets,D3 Selection,/artifact/org.webjars.npm/d3-selection,38,2.0.0,jars/org.webjars.npm__d3-selection___2.0.0.jar
assets,PostCSS Value Parser,/artifact/org.webjars.npm/postcss-value-parser,37,4.1.0,jars/org.webjars.npm__postcss-value-parser___4.1.0.jar
assets,Marked,/artifact/org.webjars.npm/marked,37,1.2.5,jars/org.webjars.npm__marked___1.2.5.jar
assets,@babel/types,/artifact/org.webjars.npm/babel__types,37,7.12.12,jars/org.webjars.npm__babel__types___7.12.12.jar
assets,Gulp Utilities,/artifact/org.webjars.npm/gulp-util,37,3.0.8,jars/org.webjars.npm__gulp-util___3.0.8.jar
assets,Q,/artifact/org.webjars.npm/q,36,2.0.3,jars/org.webjars.npm__q___2.0.3.jar
assets,Immutable,/artifact/org.webjars.npm/immutable,36,3.8.2,jars/org.webjars.npm__immutable___3.8.2.jar
assets,Acorn,/artifact/org.webjars.npm/acorn,36,8.0.4,jars/org.webjars.npm__acorn___8.0.4.jar
assets,Extend,/artifact/org.webjars.npm/extend,36,3.0.2,jars/org.webjars.npm__extend___3.0.2.jar
assets,Vaadin Control State Mixin,/artifact/org.webjars.bowergithub.vaadin/vaadin-control-state-mixin,36,2.2.4,jars/org.webjars.bowergithub.vaadin__vaadin-control-state-mixin___2.2.4.jar
assets,Vaadin Overlay,/artifact/org.webjars.bowergithub.vaadin/vaadin-overlay,35,3.5.1,jars/org.webjars.bowergithub.vaadin__vaadin-overlay___3.5.1.jar
assets,Vaadin Element Mixin,/artifact/org.webjars.bower/github-com-vaadin-vaadin-element-mixin,35,2.1.2,jars/org.webjars.bower__github-com-vaadin-vaadin-element-mixin___2.1.2.jar
assets,@angular/common,/artifact/org.webjars.npm/angular__common,35,9.1.4,jars/org.webjars.npm__angular__common___9.1.4.jar
assets,React Lifecycles Compat,/artifact/org.webjars.npm/react-lifecycles-compat,35,3.0.4,jars/org.webjars.npm__react-lifecycles-compat___3.0.4.jar
assets,LRU Cache,/artifact/org.webjars.npm/lru-cache,34,6.0.0,jars/org.webjars.npm__lru-cache___6.0.0.jar
assets,Through,/artifact/org.webjars.npm/through,34,2.3.8,jars/org.webjars.npm__through___2.3.8.jar
assets,@polymer/iron Iconset SVG,/artifact/org.webjars.bower/github-com-polymerelements-iron-iconset-svg,34,2.2.1,jars/org.webjars.bower__github-com-polymerelements-iron-iconset-svg___2.2.1.jar
assets,Chokidar,/artifact/org.webjars.npm/chokidar,34,3.4.3,jars/org.webjars.npm__chokidar___3.4.3.jar
assets,Once,/artifact/org.webjars.npm/once,34,1.4.0,jars/org.webjars.npm__once___1.4.0.jar
api,SLF4J API Module,/artifact/org.slf4j/slf4j-api,45634,1.7.30,jars/org.slf4j__slf4j-api___1.7.30.jar
api,Java Servlet API,/artifact/javax.servlet/javax.servlet-api,13718,4.0.1,jars/javax.servlet__javax.servlet-api___4.0.1.jar
api,JavaServlet(TM) Specification,/artifact/javax.servlet/servlet-api,11051,2.5,jars/javax.servlet__servlet-api___2.5.jar
api,JUnit Jupiter API,/artifact/org.junit.jupiter/junit-jupiter-api,6898,5.7.1,jars/org.junit.jupiter__junit-jupiter-api___5.7.1.jar
api,Maven Plugin API,/artifact/org.apache.maven/maven-plugin-api,6176,3.6.3,jars/org.apache.maven__maven-plugin-api___3.6.3.jar
api,Apache Log4j API,/artifact/org.apache.logging.log4j/log4j-api,4430,2.14.0,jars/org.apache.logging.log4j__log4j-api___2.14.0.jar
api,Bean Validation API,/artifact/javax.validation/validation-api,4359,2.0.1.Final,jars/javax.validation__validation-api___2.0.1.Final.jar
api,JAXB API,/artifact/javax.xml.bind/jaxb-api,4068,2.3.1,jars/javax.xml.bind__jaxb-api___2.3.1.jar
api,Javax Annotation API,/artifact/javax.annotation/javax.annotation-api,2747,1.3.2,jars/javax.annotation__javax.annotation-api___1.3.2.jar
api,Javax WS RS API,/artifact/javax.ws.rs/javax.ws.rs-api,2581,2.1.1,jars/javax.ws.rs__javax.ws.rs-api___2.1.1.jar
api,CDI APIs,/artifact/javax.enterprise/cdi-api,2557,2.0,jars/javax.enterprise__cdi-api___2.0.jar
api,PowerMock,/artifact/org.powermock/powermock-api-mockito,2541,1.7.4,jars/org.powermock__powermock-api-mockito___1.7.4.jar
api,JavaEE API,/artifact/javax/javaee-api,1944,8.0.1,jars/javax__javaee-api___8.0.1.jar
api,JSR311 API,/artifact/javax.ws.rs/jsr311-api,1750,1.1.1,jars/javax.ws.rs__jsr311-api___1.1.1.jar
api,XML APIs,/artifact/xml-apis/xml-apis,1564,2.0.2,jars/xml-apis__xml-apis___2.0.2.jar
api,OpenIDE Utilities,/artifact/org.netbeans.api/org-openide-util,1416,RELEASE122,jars/org.netbeans.api__org-openide-util___RELEASE122.jar
api,JavaServer Pages(TM) API,/artifact/javax.servlet.jsp/jsp-api,1388,2.2,jars/javax.servlet.jsp__jsp-api___2.2.jar
api,Expression Language 3.0 API,/artifact/javax.el/javax.el-api,1319,3.0.0,jars/javax.el__javax.el-api___3.0.0.jar
api,Swagger Annotations,/artifact/io.swagger/swagger-annotations,1304,1.6.2,jars/io.swagger__swagger-annotations___1.6.2.jar
api,OpenIDE Utilities Lookup,/artifact/org.netbeans.api/org-openide-util-lookup,1253,RELEASE122,jars/org.netbeans.api__org-openide-util-lookup___RELEASE122.jar
api,PowerMock,/artifact/org.powermock/powermock-api-mockito2,1245,2.0.9,jars/org.powermock__powermock-api-mockito2___2.0.9.jar
api,Java Portlet API V3.0,/artifact/javax.portlet/portlet-api,1051,3.0.1,jars/javax.portlet__portlet-api___3.0.1.jar
api,Springfox Swagger2,/artifact/io.springfox/springfox-swagger2,1039,3.0.0,jars/io.springfox__springfox-swagger2___3.0.0.jar
api,OpenIDE Filesystems,/artifact/org.netbeans.api/org-openide-filesystems,1028,RELEASE122,jars/org.netbeans.api__org-openide-filesystems___RELEASE122.jar
api,Javax Persistence API,/artifact/javax.persistence/javax.persistence-api,1015,2.2,jars/javax.persistence__javax.persistence-api___2.2.jar
api,Persistence API,/artifact/javax.persistence/persistence-api,979,1.0.2,jars/javax.persistence__persistence-api___1.0.2.jar
api,JPA 2.0 API,/artifact/org.hibernate.javax.persistence/hibernate-jpa-2.0-api,963,1.0.1.Final,jars/org.hibernate.javax.persistence__hibernate-jpa-2.0-api___1.0.1.Final.jar
api,JSR 250 Common Annotations For The JavaTM Platform,/artifact/javax.annotation/jsr250-api,930,1.0,jars/javax.annotation__jsr250-api___1.0.jar
api,Java Persistence API Version 2.1,/artifact/org.hibernate.javax.persistence/hibernate-jpa-2.1-api,923,1.0.2.Final,jars/org.hibernate.javax.persistence__hibernate-jpa-2.1-api___1.0.2.Final.jar
api,Shared Application Access Layer API,/artifact/com.atlassian.sal/sal-api,913,4.4.0,jars/com.atlassian.sal__sal-api___4.4.0.jar
api,JSP API,/artifact/javax.servlet/jsp-api,846,2.0,jars/javax.servlet__jsp-api___2.0.jar
api,StAX API,/artifact/stax/stax-api,840,1.0.1,jars/stax__stax-api___1.0.1.jar
api,OPS4J Pax Logging API,/artifact/org.ops4j.pax.logging/pax-logging-api,828,2.0.7,jars/org.ops4j.pax.logging__pax-logging-api___2.0.7.jar
api,JavaServer Pages(TM) API,/artifact/javax.servlet.jsp/javax.servlet.jsp-api,814,2.3.3,jars/javax.servlet.jsp__javax.servlet.jsp-api___2.3.3.jar
api,OpenIDE AWT,/artifact/org.netbeans.api/org-openide-awt,807,RELEASE122,jars/org.netbeans.api__org-openide-awt___RELEASE122.jar
api,JAX WS API,/artifact/javax.xml.ws/jaxws-api,798,2.3.1,jars/javax.xml.ws__jaxws-api___2.3.1.jar
api,Twirl API,/artifact/com.typesafe.play/twirl-api,789,1.5.0,jars/com.typesafe.play__twirl-api___1.5.0.jar
api,Expression Language API (2.1 Maintenance Release),/artifact/javax.el/el-api,786,2.2,jars/javax.el__el-api___2.2.jar
api,OpenIDE Nodes,/artifact/org.netbeans.api/org-openide-nodes,780,RELEASE122,jars/org.netbeans.api__org-openide-nodes___RELEASE122.jar
api,Springfox Swagger UI,/artifact/io.springfox/springfox-swagger-ui,745,3.0.0,jars/io.springfox__springfox-swagger-ui___3.0.0.jar
api,Java Servlet 3.0 API,/artifact/org.jboss.spec.javax.servlet/jboss-servlet-api_3.0_spec,742,1.0.2.Final,jars/org.jboss.spec.javax.servlet__jboss-servlet-api_3.0_spec___1.0.2.Final.jar
api,Jakarta Annotations API,/artifact/jakarta.annotation/jakarta.annotation-api,730,2.0.0,jars/jakarta.annotation__jakarta.annotation-api___2.0.0.jar
api,OpenIDE Utilities UI,/artifact/org.netbeans.api/org-openide-util-ui,701,RELEASE122,jars/org.netbeans.api__org-openide-util-ui___RELEASE122.jar
api,OpenIDE Dialogs,/artifact/org.netbeans.api/org-openide-dialogs,677,RELEASE122,jars/org.netbeans.api__org-openide-dialogs___RELEASE122.jar
api,OpenIDE Loaders,/artifact/org.netbeans.api/org-openide-loaders,665,RELEASE122,jars/org.netbeans.api__org-openide-loaders___RELEASE122.jar
api,Google APIs Client Library For Java,/artifact/com.google.api-client/google-api-client,659,1.31.2,jars/com.google.api-client__google-api-client___1.31.2.jar
api,Logging,/artifact/commons-logging/commons-logging-api,629,1.1,jars/commons-logging__commons-logging-api___1.1.jar
api,NetBeans Modules ProjectAPI,/artifact/org.netbeans.api/org-netbeans-modules-projectapi,599,RELEASE122,jars/org.netbeans.api__org-netbeans-modules-projectapi___RELEASE122.jar
api,OpenIDE Windows,/artifact/org.netbeans.api/org-openide-windows,594,RELEASE122,jars/org.netbeans.api__org-openide-windows___RELEASE122.jar
api,Apache Log4j 1.x Compatibility API,/artifact/org.apache.logging.log4j/log4j-1.2-api,548,2.14.0,jars/org.apache.logging.log4j__log4j-1.2-api___2.14.0.jar
api,Apache Kafka,/artifact/org.apache.kafka/connect-api,545,2.7.0,jars/org.apache.kafka__connect-api___2.7.0.jar
api,KIE :: Public API,/artifact/org.kie/kie-api,533,7.50.0.Final,jars/org.kie__kie-api___7.50.0.Final.jar
api,Nuxeo Core API,/artifact/org.nuxeo.ecm.core/nuxeo-core-api,532,10.10,jars/org.nuxeo.ecm.core__nuxeo-core-api___10.10.jar
api,NetBeans API Annotations Common,/artifact/org.netbeans.api/org-netbeans-api-annotations-common,520,RELEASE122,jars/org.netbeans.api__org-netbeans-api-annotations-common___RELEASE122.jar
api,Javax XML SOAP API,/artifact/javax.xml.soap/javax.xml.soap-api,511,1.4.0,jars/javax.xml.soap__javax.xml.soap-api___1.4.0.jar
api,JSR 374 (JSON Processing) API,/artifact/javax.json/javax.json-api,511,1.1.4,jars/javax.json__javax.json-api___1.1.4.jar
api,Jakarta XML Binding API,/artifact/jakarta.xml.bind/jakarta.xml.bind-api,509,3.0.0,jars/jakarta.xml.bind__jakarta.xml.bind-api___3.0.0.jar
api,OpenIDE Modules,/artifact/org.netbeans.api/org-openide-modules,508,RELEASE122,jars/org.netbeans.api__org-openide-modules___RELEASE122.jar
